name,gender,wikipedia_url,birthdate,image_urls
Maria Isabel Lopez,female,https://en.wikipedia.org/wiki/Maria%20Isabel%20Lopez,,['https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Maria_Isabel_Lopez_2017.jpg/250px-Maria_Isabel_Lopez_2017.jpg']
Maria Teresa Carlson,female,https://en.wikipedia.org/wiki/Maria%20Teresa%20Carlson,1962-10-15,[]
Marian Rivera,female,https://en.wikipedia.org/wiki/Marian%20Rivera,1984-08-12,"['https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Marian_Rivera_-_2014_%28cropped%29.jpg/250px-Marian_Rivera_-_2014_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Marian_Rivera_and_Dingdong_Dantes_LA_Press_Conference%2C_December_2008.jpg/250px-Marian_Rivera_and_Dingdong_Dantes_LA_Press_Conference%2C_December_2008.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Marian_Rivera_at_the_Sinulog_Festival_in_Cebu%2C_January_2009.jpg/250px-Marian_Rivera_at_the_Sinulog_Festival_in_Cebu%2C_January_2009.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Marian_Rivera_-_November_2019_%28cropped%29.jpg/250px-Marian_Rivera_-_November_2019_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/When_I_Met_You_in_Tokyo_MMFF_float_cast_2.jpg/250px-When_I_Met_You_in_Tokyo_MMFF_float_cast_2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/President_Benigno_Aquino_III_poses_for_a_photo_with_newlyweds_Marian_Rivera_and_Dingdong_Dantes.jpg/250px-President_Benigno_Aquino_III_poses_for_a_photo_with_newlyweds_Marian_Rivera_and_Dingdong_Dantes.jpg']"
Marianne dela Riva,female,https://en.wikipedia.org/wiki/Marianne%20dela%20Riva,,[]
Maricar Reyes,female,https://en.wikipedia.org/wiki/Maricar%20Reyes,1981-06-20,[]
Maricar de Mesa,female,https://en.wikipedia.org/wiki/Maricar%20de%20Mesa,,[]
Maricel Laxa,female,https://en.wikipedia.org/wiki/Maricel%20Laxa,1970-02-25,[]
Maricel Morales,female,https://en.wikipedia.org/wiki/Maricel%20Morales,1976-03-05,['https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Councilor_Marang_Morales_2025.png/250px-Councilor_Marang_Morales_2025.png']
Maricel Soriano,female,https://en.wikipedia.org/wiki/Maricel%20Soriano,1965-02-25,['https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Maricel_Soriano_-_Parangal_ng_Sining_2023_%28cropped%29.jpg/250px-Maricel_Soriano_-_Parangal_ng_Sining_2023_%28cropped%29.jpg']
Maricris Garcia,female,https://en.wikipedia.org/wiki/Maricris%20Garcia,1987-09-26,"['https://upload.wikimedia.org/wikipedia/commons/1/17/Maricris_Garcia_2009.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Maricris_Garcia_BoxSing_Challenge.jpg/250px-Maricris_Garcia_BoxSing_Challenge.jpg']"
Mariel Pamintuan,female,https://en.wikipedia.org/wiki/Mariel%20Pamintuan,1998-02-24,['https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Mariel_Pamintuan_at_Rufos_Famous_Tapa.jpg/250px-Mariel_Pamintuan_at_Rufos_Famous_Tapa.jpg']
Mariel Rodriguez,female,https://en.wikipedia.org/wiki/Mariel%20Rodriguez,1984-08-10,['https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Mariel_Rodriguez_at_the_ABS-CBN_Main_Bldg_hallway_in_May_2010.jpg/250px-Mariel_Rodriguez_at_the_ABS-CBN_Main_Bldg_hallway_in_May_2010.jpg']
Marife Necesito,female,https://en.wikipedia.org/wiki/Marife%20Necesito,,['https://upload.wikimedia.org/wikipedia/en/thumb/9/9b/Marifenecesito.jpg/250px-Marifenecesito.jpg']
Marilyn Villamayor,female,https://en.wikipedia.org/wiki/Marilyn%20Villamayor,,[]
Mario Barri,male,https://en.wikipedia.org/wiki/Mario%20Barri,1928,[]
Mario Montenegro,male,https://en.wikipedia.org/wiki/Mario%20Montenegro,1928-07-25,"['https://upload.wikimedia.org/wikipedia/en/thumb/4/4b/Mario_Montenegro_1953.jpg/250px-Mario_Montenegro_1953.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Rodrigo_de_Villa_%281952%3B_obverse%29.jpg/250px-Rodrigo_de_Villa_%281952%3B_obverse%29.jpg']"
Marion Aunor,female,https://en.wikipedia.org/wiki/Marion%20Aunor,1992-04-10,[]
Maris Racal,female,https://en.wikipedia.org/wiki/Maris%20Racal,1997-09-22,['https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Maris_Racal_2024.jpg/250px-Maris_Racal_2024.jpg']
Marissa Delgado,female,https://en.wikipedia.org/wiki/Marissa%20Delgado,,[]
Marita Zobel,female,https://en.wikipedia.org/wiki/Marita%20Zobel,1941-06-18,['https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Marita_Zobel_%282022%29_-_Korina_Sanchez_YouTube_Screenshot.jpg/250px-Marita_Zobel_%282022%29_-_Korina_Sanchez_YouTube_Screenshot.jpg']
Maritoni Fernandez,female,https://en.wikipedia.org/wiki/Maritoni%20Fernandez,1969-03-31,[]
Marjorie Barretto,female,https://en.wikipedia.org/wiki/Marjorie%20Barretto,1974-05-19,[]
Mark Anthony Fernandez,male,https://en.wikipedia.org/wiki/Mark%20Anthony%20Fernandez,1979-01-18,['https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Mark_Anthony_Fernandez_by_Jopet_Sy.jpg/250px-Mark_Anthony_Fernandez_by_Jopet_Sy.jpg']
Mark Bautista,male,https://en.wikipedia.org/wiki/Mark%20Bautista,,[]
Mark Gil,male,https://en.wikipedia.org/wiki/Mark%20Gil,1961-09-25,['https://upload.wikimedia.org/wikipedia/en/thumb/c/c1/Mark-Gil.jpg/250px-Mark-Gil.jpg']
Mark Herras,male,https://en.wikipedia.org/wiki/Mark%20Herras,1986-12-14,"['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Mark_Herras_05.jpg/250px-Mark_Herras_05.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Bulacan_University_and_Collegiate_Athletic_Association1.jpg/250px-Bulacan_University_and_Collegiate_Athletic_Association1.jpg']"
Mark Lapid,male,https://en.wikipedia.org/wiki/Mark%20Lapid,1979-02-16,['https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Mark_Lapid_2022.jpg/250px-Mark_Lapid_2022.jpg']
Mark Luz,male,https://en.wikipedia.org/wiki/Mark%20Luz,,[]
Markki Stroem,male,https://en.wikipedia.org/wiki/Markki%20Stroem,1987-03-21,[]
Markus Paterson,male,https://en.wikipedia.org/wiki/Markus%20Paterson,1998-06-03,[]
Marky Cielo,male,https://en.wikipedia.org/wiki/Marky%20Cielo,1988-05-12,['https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Marky_Cielo.jpg/250px-Marky_Cielo.jpg']
Marla Boyd,female,https://en.wikipedia.org/wiki/Marla%20Boyd,1987-02-25,['https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Crystal_Clear_app_Login_Manager_2.png/40px-Crystal_Clear_app_Login_Manager_2.png']
Marlann Flores,female,https://en.wikipedia.org/wiki/Marlann%20Flores,1993-02-11,[]
Marlene Dauden,female,https://en.wikipedia.org/wiki/Marlene%20Dauden,1937-11-09,[]
Marlo Mortel,male,https://en.wikipedia.org/wiki/Marlo%20Mortel,1993-01-04,[]
Marrion Gopez,male,https://en.wikipedia.org/wiki/Marrion%20Gopez,1992-10-24,[]
Martin Escudero,male,https://en.wikipedia.org/wiki/Martin%20Escudero,1990-04-11,[]
Martin Nievera,male,https://en.wikipedia.org/wiki/Martin%20Nievera,1963-02-05,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Martin_Nievera_by_Arthur_Comia.jpg/250px-Martin_Nievera_by_Arthur_Comia.jpg']
Martin del Rosario,male,https://en.wikipedia.org/wiki/Martin%20del%20Rosario,1992-11-25,[]
Marvelous Alejo,female,https://en.wikipedia.org/wiki/Marvelous%20Alejo,2012-07-30,['https://upload.wikimedia.org/wikipedia/en/thumb/8/8b/Artista_academy.jpg/250px-Artista_academy.jpg']
Marvin Agustin,male,https://en.wikipedia.org/wiki/Marvin%20Agustin,1979-01-29,[]
Mary Jean Lastimosa,female,https://en.wikipedia.org/wiki/Mary%20Jean%20Lastimosa,1987-11-23,['https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/MJ_Lastimosa.jpg/250px-MJ_Lastimosa.jpg']
Mary Walter,female,https://en.wikipedia.org/wiki/Mary%20Walter,1912-09-10,['https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Mary_Walter.jpg/250px-Mary_Walter.jpg']
Mat Ranillo III,male,https://en.wikipedia.org/wiki/Mat%20Ranillo%20III,1956-10-05,[]
Matet de Leon,female,https://en.wikipedia.org/wiki/Matet%20de%20Leon,1983-10-04,"['https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Matet_in_2023.jpg/250px-Matet_in_2023.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/State_funeral_of_Nora_Aunor_CNE_22.jpg/250px-State_funeral_of_Nora_Aunor_CNE_22.jpg']"
Matimtiman Cruz,female,https://en.wikipedia.org/wiki/Matimtiman%20Cruz,1921-08-21,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Matimtiman_Cruz.jpg/250px-Matimtiman_Cruz.jpg']
Matt Evans (actor),male,https://en.wikipedia.org/wiki/Matt%20Evans%20%28actor%29,1988-10-22,[]
Matteo Guidicelli,male,https://en.wikipedia.org/wiki/Matteo%20Guidicelli,1990-03-26,"['https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/IPOPHL_welcomes_Matteo_Guidicelli_as_newest_anti-piracy_ambassador.jpg/250px-IPOPHL_welcomes_Matteo_Guidicelli_as_newest_anti-piracy_ambassador.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Matteo_Guidicelli_at_the_KC_Concepcion_US_Concert%2C_November_2010.jpg/250px-Matteo_Guidicelli_at_the_KC_Concepcion_US_Concert%2C_November_2010.jpg']"
Matutina (actress),female,https://en.wikipedia.org/wiki/Matutina%20%28actress%29,1946-07-10,[]
Maui Taylor,female,https://en.wikipedia.org/wiki/Maui%20Taylor,1983-06-28,[]
Maureen Francisco,female,https://en.wikipedia.org/wiki/Maureen%20Francisco,,[]
Maureen Larrazabal,female,https://en.wikipedia.org/wiki/Maureen%20Larrazabal,1979-09-23,[]
Maureen Wroblewitz,female,https://en.wikipedia.org/wiki/Maureen%20Wroblewitz,1998-06-22,['https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Maureen_Wroblewitz_for_Yamaha_Day.jpg/250px-Maureen_Wroblewitz_for_Yamaha_Day.jpg']
Mavy Legaspi,male,https://en.wikipedia.org/wiki/Mavy%20Legaspi,2001-01-06,[]
Max Alvarado,male,https://en.wikipedia.org/wiki/Max%20Alvarado,1929-02-19,[]
Max Collins (actress),female,https://en.wikipedia.org/wiki/Max%20Collins%20%28actress%29,1992-08-28,"['https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Max_Collins2cropped.jpg/250px-Max_Collins2cropped.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Max_Collins_in_2023_Metro_Manila_Film_Festival_Parade_of_Stars_%28Firefly%29.png/250px-Max_Collins_in_2023_Metro_Manila_Film_Festival_Parade_of_Stars_%28Firefly%29.png']"
Max Eigenmann,female,https://en.wikipedia.org/wiki/Max%20Eigenmann,1987-09-29,[]
Maxene Magalona,female,https://en.wikipedia.org/wiki/Maxene%20Magalona,1986-11-23,[]
Maxie (drag queen),male,https://en.wikipedia.org/wiki/Maxie%20%28drag%20queen%29,1998-10-15,"['https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Maxie_Andreison.jpg/250px-Maxie_Andreison.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Maxie_Andreison.png/250px-Maxie_Andreison.png']"
Maxine Medina,female,https://en.wikipedia.org/wiki/Maxine%20Medina,1990-05-10,['https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Miss_Universe_Philippines_2016_Maxine_Medina_%28cropped%29.jpg/250px-Miss_Universe_Philippines_2016_Maxine_Medina_%28cropped%29.jpg']
Maybelyn dela Cruz,female,https://en.wikipedia.org/wiki/Maybelyn%20dela%20Cruz,1982-12-20,[]
Maymay Entrata,female,https://en.wikipedia.org/wiki/Maymay%20Entrata,1997-05-06,['https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/MayMayEntrata_MMFFParade.jpeg/250px-MayMayEntrata_MMFFParade.jpeg']
Mayton Eugenio,female,https://en.wikipedia.org/wiki/Mayton%20Eugenio,1992-09-14,[]
McCoy de Leon,male,https://en.wikipedia.org/wiki/McCoy%20de%20Leon,1995-02-20,['https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Floats_of_the_48th_Metro_Manila_Festival_Parade_of_Stars_23.jpg/250px-Floats_of_the_48th_Metro_Manila_Festival_Parade_of_Stars_23.jpg']
Mcoy Fundales,male,https://en.wikipedia.org/wiki/Mcoy%20Fundales,1977-11-03,['https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Mcoy_fundales.jpg/250px-Mcoy_fundales.jpg']
Meg Imperial,female,https://en.wikipedia.org/wiki/Meg%20Imperial,1993-01-20,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Meg_Imperial_performing_at_MMDA_Anniversary_in_November_2016.jpg/250px-Meg_Imperial_performing_at_MMDA_Anniversary_in_November_2016.jpg']
Megan Young,female,https://en.wikipedia.org/wiki/Megan%20Young,1990-02-27,"['https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Miss_World_2013_Megan_Young_%28cropped%29.jpg/250px-Miss_World_2013_Megan_Young_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Megan_Young_with_Philippine_flag_%28cropped%29.jpg/250px-Megan_Young_with_Philippine_flag_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Lauren_%26_Megan_Young.jpg/250px-Lauren_%26_Megan_Young.jpg']"
Mel Martinez (actor),male,https://en.wikipedia.org/wiki/Mel%20Martinez%20%28actor%29,1974-11-13,[]
Melai Cantiveros,female,https://en.wikipedia.org/wiki/Melai%20Cantiveros,1988-04-06,['https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_Melai_Cantiveros.jpg/250px-Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_Melai_Cantiveros.jpg']
Melanie Marquez,female,https://en.wikipedia.org/wiki/Melanie%20Marquez,1964-07-16,['https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Melanie_Marquez.png/250px-Melanie_Marquez.png']
Melissa Mendez,female,https://en.wikipedia.org/wiki/Melissa%20Mendez,1964-07-27,[]
Melissa Ricks,female,https://en.wikipedia.org/wiki/Melissa%20Ricks,1990-01-09,[]
Melizza Jimenez,female,https://en.wikipedia.org/wiki/Melizza%20Jimenez,2000-08-03,[]
Mely Tagasa,female,https://en.wikipedia.org/wiki/Mely%20Tagasa,1935-04-16,[]
Menggie Cobarrubias,male,https://en.wikipedia.org/wiki/Menggie%20Cobarrubias,1951-08-10,['https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Menggie_Cobarrubias_%282017%29_%28cropped%29.jpg/250px-Menggie_Cobarrubias_%282017%29_%28cropped%29.jpg']
Mercedes Cabral,female,https://en.wikipedia.org/wiki/Mercedes%20Cabral,1986-08-10,['https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Mercedes_Cabral_at_the_69th_Venice_International_Film_Festival%2C_September_2012.jpg/250px-Mercedes_Cabral_at_the_69th_Venice_International_Film_Festival%2C_September_2012.jpg']
Meryll Soriano,female,https://en.wikipedia.org/wiki/Meryll%20Soriano,1982-12-09,[]
Metring David,female,https://en.wikipedia.org/wiki/Metring%20David,1920-06-20,[]
Miah Tiangco,male,https://en.wikipedia.org/wiki/Miah%20Tiangco,1997-08-05,"['https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Crystal_Clear_app_Login_Manager_2.png/40px-Crystal_Clear_app_Login_Manager_2.png', 'https://upload.wikimedia.org/wikipedia/en/thumb/1/10/Exquisite-microphone.png/40px-Exquisite-microphone.png']"
Mica Javier,female,https://en.wikipedia.org/wiki/Mica%20Javier,1993-07-29,[]
Mich Dulce,female,https://en.wikipedia.org/wiki/Mich%20Dulce,1981-05-08,['https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/MichDulce.jpg/250px-MichDulce.jpg']
Michael Pangilinan,male,https://en.wikipedia.org/wiki/Michael%20Pangilinan,1995-11-26,[]
Michael Roy Jornales,male,https://en.wikipedia.org/wiki/Michael%20Roy%20Jornales,1984-03-16,[]
Michael Sager,male,https://en.wikipedia.org/wiki/Michael%20Sager,2003-02-05,['https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Michael_Sager_in_December_2023.png/250px-Michael_Sager_in_December_2023.png']
Michael V.,male,https://en.wikipedia.org/wiki/Michael%20V.,1969-12-17,['https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Bitoy_in_eatbulaga.jpg/250px-Bitoy_in_eatbulaga.jpg']
Michael de Mesa,male,https://en.wikipedia.org/wiki/Michael%20de%20Mesa,1960-05-24,[]
Michelle Dee,female,https://en.wikipedia.org/wiki/Michelle%20Dee,1995-04-24,"['https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Michelle_Dee_courtesy_visit_to_DOT_%28cropped%29.jpg/250px-Michelle_Dee_courtesy_visit_to_DOT_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Michelle_Dee_and_Melanie_Marquez.jpg/250px-Michelle_Dee_and_Melanie_Marquez.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/ASP_Angels_Walk_for_Autism_2025_event_at_SM_Mall_of_Asia_Arena_%2802%29.jpg/250px-ASP_Angels_Walk_for_Autism_2025_event_at_SM_Mall_of_Asia_Arena_%2802%29.jpg']"
Michelle Madrigal,female,https://en.wikipedia.org/wiki/Michelle%20Madrigal,1988-11-04,"['https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Michelle_Madrigal_at_the_taping_of_Temptation_of_Wifejf.jpg/250px-Michelle_Madrigal_at_the_taping_of_Temptation_of_Wifejf.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Temptation_of_Wife_taping_%40_Santuario_de_San_Pedro_Bautista_2jf.jpg/250px-Temptation_of_Wife_taping_%40_Santuario_de_San_Pedro_Bautista_2jf.jpg']"
Michelle van Eimeren,female,https://en.wikipedia.org/wiki/Michelle%20van%20Eimeren,1972-03-15,[]
Mickey Ferriols,female,https://en.wikipedia.org/wiki/Mickey%20Ferriols,1973-03-08,[]
Mickey Perz,male,https://en.wikipedia.org/wiki/Mickey%20Perz,1984-06-01,[]
Mico Aytona,male,https://en.wikipedia.org/wiki/Mico%20Aytona,1988-06-22,[]
Miggs Cuaderno,male,https://en.wikipedia.org/wiki/Miggs%20Cuaderno,2004-08-08,[]
Miggy Jimenez,male,https://en.wikipedia.org/wiki/Miggy%20Jimenez,1999-01-23,[]
Miggy Tolentino,male,https://en.wikipedia.org/wiki/Miggy%20Tolentino,1996-04-20,[]
Migo Adecer,male,https://en.wikipedia.org/wiki/Migo%20Adecer,1999-12-20,['https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Migo_Adecer_2020_%28cropped%29.jpg/250px-Migo_Adecer_2020_%28cropped%29.jpg']
Miguel Rodriguez (actor),male,https://en.wikipedia.org/wiki/Miguel%20Rodriguez%20%28actor%29,1962-11-05,['https://upload.wikimedia.org/wikipedia/en/thumb/6/6e/Miguel_Rodriguez_%28Filipino_actor%29.jpg/250px-Miguel_Rodriguez_%28Filipino_actor%29.jpg']
Miguel Tanfelix,male,https://en.wikipedia.org/wiki/Miguel%20Tanfelix,1998-09-21,"['https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Miguel_Tanfelix_at_SDCC_2023.jpg/250px-Miguel_Tanfelix_at_SDCC_2023.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Miguel_Tanfelix_in_2023.jpg/250px-Miguel_Tanfelix_in_2023.jpg']"
Miho Nishida,female,https://en.wikipedia.org/wiki/Miho%20Nishida,1992-12-16,[]
Mika Salamanca,female,https://en.wikipedia.org/wiki/Mika%20Salamanca,2000-10-26,['https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Mika_Salamanca.jpg/250px-Mika_Salamanca.jpg']
Mika dela Cruz,female,https://en.wikipedia.org/wiki/Mika%20dela%20Cruz,1998-12-09,[]
Mikael Daez,male,https://en.wikipedia.org/wiki/Mikael%20Daez,1988-01-06,['https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Mikael_Daez_%282023%29.jpg/250px-Mikael_Daez_%282023%29.jpg']
Mike Tan,male,https://en.wikipedia.org/wiki/Mike%20Tan,1986-12-31,[]
Mike de Leon,male,https://en.wikipedia.org/wiki/Mike%20de%20Leon,1947-05-24,['https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Mike_de_Leon.jpg/250px-Mike_de_Leon.jpg']
Mikee Cojuangco-Jaworski,female,https://en.wikipedia.org/wiki/Mikee%20Cojuangco-Jaworski,1974-02-26,[]
Mikee Lee,male,https://en.wikipedia.org/wiki/Mikee%20Lee,1990-01-19,[]
Mikee Quintos,female,https://en.wikipedia.org/wiki/Mikee%20Quintos,1997-12-18,[]
Mikel Campos,male,https://en.wikipedia.org/wiki/Mikel%20Campos,1986-07-29,[]
Mikey Bustos,male,https://en.wikipedia.org/wiki/Mikey%20Bustos,1981-06-23,[]
Mikha (singer),female,https://en.wikipedia.org/wiki/Mikha%20%28singer%29,2003-11-08,['https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Mikha_Lim_in_September_2025.jpg/250px-Mikha_Lim_in_September_2025.jpg']
Miko Palanca,male,https://en.wikipedia.org/wiki/Miko%20Palanca,1978-02-03,[]
Miko Sotto,male,https://en.wikipedia.org/wiki/Miko%20Sotto,1982-05-10,['https://upload.wikimedia.org/wikipedia/en/thumb/0/07/Miko_Sotto_Pic.jpg/250px-Miko_Sotto_Pic.jpg']
Mikoy Morales,male,https://en.wikipedia.org/wiki/Mikoy%20Morales,1993-12-11,[]
Mila del Sol,female,https://en.wikipedia.org/wiki/Mila%20del%20Sol,1923-05-12,"['https://upload.wikimedia.org/wikipedia/en/thumb/b/b0/Mila_del_Sol.jpg/250px-Mila_del_Sol.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Mila_del_Sol.JPG/250px-Mila_del_Sol.JPG']"
Miles Ocampo,female,https://en.wikipedia.org/wiki/Miles%20Ocampo,1997-05-01,['https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Miles_Ocampo_in_2023.jpg/250px-Miles_Ocampo_in_2023.jpg']
Minióng Álvarez,male,https://en.wikipedia.org/wiki/Mini%C3%B3ng%20%C3%81lvarez,1917,[]
Miriam Quiambao,female,https://en.wikipedia.org/wiki/Miriam%20Quiambao,1975-05-20,['https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Miriam_Quiambao%2C_2009_%28cropped%29.jpg/250px-Miriam_Quiambao%2C_2009_%28cropped%29.jpg']
Mitoy Yonting,male,https://en.wikipedia.org/wiki/Mitoy%20Yonting,1970-01-05,[]
Mo Twister,male,https://en.wikipedia.org/wiki/Mo%20Twister,1977-10-19,[]
Mocha Uson,female,https://en.wikipedia.org/wiki/Mocha%20Uson,1978-05-17,"['https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Mocha_Uson_2017.jpg/250px-Mocha_Uson_2017.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Rodrigo_Duterte_and_Mocha_Uson_%282017-01-09%29.jpg/250px-Rodrigo_Duterte_and_Mocha_Uson_%282017-01-09%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Mocha_Uson_Manila_Councilor_3rd_District_campaign_2_February_2025_Philippines5.jpg/250px-Mocha_Uson_Manila_Councilor_3rd_District_campaign_2_February_2025_Philippines5.jpg']"
Moira Dela Torre,female,https://en.wikipedia.org/wiki/Moira%20Dela%20Torre,1993-11-04,"['https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Moira_performing_in_2019.jpg/250px-Moira_performing_in_2019.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Brooke_Fraser_01_29_2015_-24_%2816237699620%29.jpg/250px-Brooke_Fraser_01_29_2015_-24_%2816237699620%29.jpg']"
Mon Confiado,male,https://en.wikipedia.org/wiki/Mon%20Confiado,1968-03-19,"['https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Floats_of_the_48th_Metro_Manila_Festival_Parade_of_Stars_29.jpg/250px-Floats_of_the_48th_Metro_Manila_Festival_Parade_of_Stars_29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Floats_of_the_48th_Metro_Manila_Festival_Parade_of_Stars_45.jpg/250px-Floats_of_the_48th_Metro_Manila_Festival_Parade_of_Stars_45.jpg']"
